,일시,계절,공휴일,근무일,날씨,기온,체감기온,습도,풍속,비회원이용자수,회원이용자수,이용자수,연도,월,일,시각,요일
204,2011-01-09 19:00:00,봄,공휴일 아님,근무일 아님,좋음,6.56,6.82,43,22.0028,1,40,41,2011,1,9,19,일
205,2011-01-09 20:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,6.06,46,16.9979,0,38,38,2011,1,9,20,일
206,2011-01-09 21:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,5.305,46,27.9993,1,19,20,2011,1,9,21,일
207,2011-01-09 22:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,6.06,46,19.9995,5,10,15,2011,1,9,22,일
208,2011-01-09 23:00:00,봄,공휴일 아님,근무일 아님,좋음,4.92,6.82,50,12.998,0,6,6,2011,1,9,23,일
209,2011-01-10 00:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.06,50,19.0012,2,3,5,2011,1,10,0,월
210,2011-01-10 01:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.06,50,19.0012,1,0,1,2011,1,10,1,월
211,2011-01-10 02:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.06,50,15.0013,0,3,3,2011,1,10,2,월
212,2011-01-10 03:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.06,50,15.0013,0,1,1,2011,1,10,3,월
213,2011-01-10 04:00:00,봄,공휴일 아님,근무일,좋음,4.1,6.06,54,8.9981,1,2,3,2011,1,10,4,월
214,2011-01-10 05:00:00,봄,공휴일 아님,근무일,좋음,4.1,5.305,54,16.9979,0,3,3,2011,1,10,5,월
215,2011-01-10 06:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.06,50,19.0012,0,31,31,2011,1,10,6,월
216,2011-01-10 07:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.06,50,15.0013,2,75,77,2011,1,10,7,월
217,2011-01-10 08:00:00,봄,공휴일 아님,근무일,약간 흐림,4.92,6.06,50,19.0012,4,184,188,2011,1,10,8,월
218,2011-01-10 09:00:00,봄,공휴일 아님,근무일,약간 흐림,5.74,6.06,50,16.9979,2,92,94,2011,1,10,9,월
219,2011-01-10 10:00:00,봄,공휴일 아님,근무일,약간 흐림,5.74,6.06,50,19.9995,0,31,31,2011,1,10,10,월
220,2011-01-10 11:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,6.82,47,19.0012,2,28,30,2011,1,10,11,월
221,2011-01-10 12:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.09,40,19.0012,5,47,52,2011,1,10,12,월
222,2011-01-10 13:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.09,40,19.0012,4,50,54,2011,1,10,13,월
223,2011-01-10 14:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.85,40,15.0013,0,47,47,2011,1,10,14,월
224,2011-01-10 15:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.85,40,15.0013,2,43,45,2011,1,10,15,월
225,2011-01-10 16:00:00,봄,공휴일 아님,근무일,좋음,8.2,10.605,40,8.9981,4,70,74,2011,1,10,16,월
226,2011-01-10 17:00:00,봄,공휴일 아님,근무일,좋음,8.2,11.365,40,7.0015,4,174,178,2011,1,10,17,월
227,2011-01-10 18:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.85,40,15.0013,1,154,155,2011,1,10,18,월
228,2011-01-10 19:00:00,봄,공휴일 아님,근무일,좋음,6.56,8.335,47,11.0014,3,92,95,2011,1,10,19,월
229,2011-01-10 20:00:00,봄,공휴일 아님,근무일,좋음,6.56,8.335,50,11.0014,1,73,74,2011,1,10,20,월
230,2011-01-10 21:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.82,59,12.998,1,37,38,2011,1,10,21,월
231,2011-01-10 22:00:00,봄,공휴일 아님,근무일,좋음,5.74,7.575,59,11.0014,2,22,24,2011,1,10,22,월
232,2011-01-10 23:00:00,봄,공휴일 아님,근무일,좋음,5.74,7.575,59,11.0014,0,18,18,2011,1,10,23,월
233,2011-01-11 00:00:00,봄,공휴일 아님,근무일,좋음,5.74,8.335,59,7.0015,2,10,12,2011,1,11,0,화
234,2011-01-11 01:00:00,봄,공휴일 아님,근무일,좋음,5.74,7.575,59,11.0014,0,3,3,2011,1,11,1,화
235,2011-01-11 02:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,7.575,55,12.998,0,3,3,2011,1,11,2,화
236,2011-01-11 05:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,9.09,55,8.9981,0,6,6,2011,1,11,5,화
237,2011-01-11 06:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,9.09,55,8.9981,0,27,27,2011,1,11,6,화
238,2011-01-11 07:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,11.365,55,0.0,2,97,99,2011,1,11,7,화
239,2011-01-11 08:00:00,봄,공휴일 아님,근무일,약간 흐림,7.38,10.605,51,6.0032,3,214,217,2011,1,11,8,화
240,2011-01-11 09:00:00,봄,공휴일 아님,근무일,약간 흐림,7.38,9.85,51,11.0014,3,127,130,2011,1,11,9,화
241,2011-01-11 10:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,10.605,51,11.0014,3,51,54,2011,1,11,10,화
242,2011-01-11 11:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,10.605,47,8.9981,4,31,35,2011,1,11,11,화
243,2011-01-11 12:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,11.365,51,7.0015,2,55,57,2011,1,11,12,화
244,2011-01-11 13:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,11.365,59,6.0032,6,46,52,2011,1,11,13,화
245,2011-01-11 14:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,11.365,59,6.0032,3,60,63,2011,1,11,14,화
246,2011-01-11 15:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,9.85,80,6.0032,2,45,47,2011,1,11,15,화
247,2011-01-11 16:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,7.575,86,15.0013,4,72,76,2011,1,11,16,화
248,2011-01-11 17:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,7.575,86,15.0013,6,130,136,2011,1,11,17,화
249,2011-01-11 18:00:00,봄,공휴일 아님,근무일,흐림,6.56,9.09,93,7.0015,1,94,95,2011,1,11,18,화
250,2011-01-11 19:00:00,봄,공휴일 아님,근무일,흐림,6.56,11.365,93,0.0,0,51,51,2011,1,11,19,화
251,2011-01-11 20:00:00,봄,공휴일 아님,근무일,흐림,6.56,7.575,93,12.998,0,32,32,2011,1,11,20,화
252,2011-01-11 21:00:00,봄,공휴일 아님,근무일,흐림,6.56,9.85,86,6.0032,0,20,20,2011,1,11,21,화
253,2011-01-11 22:00:00,봄,공휴일 아님,근무일,흐림,6.56,9.09,93,7.0015,1,28,29,2011,1,11,22,화
254,2011-01-11 23:00:00,봄,공휴일 아님,근무일,흐림,6.56,9.85,93,6.0032,1,18,19,2011,1,11,23,화
255,2011-01-12 00:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,9.85,86,6.0032,0,7,7,2011,1,12,0,수
256,2011-01-12 01:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,9.09,86,7.0015,0,6,6,2011,1,12,1,수
257,2011-01-12 02:00:00,봄,공휴일 아님,근무일,좋음,5.74,7.575,86,8.9981,0,1,1,2011,1,12,2,수
258,2011-01-12 05:00:00,봄,공휴일 아님,근무일,좋음,5.74,7.575,86,11.0014,0,5,5,2011,1,12,5,수
259,2011-01-12 06:00:00,봄,공휴일 아님,근무일,좋음,4.92,7.575,93,8.9981,0,16,16,2011,1,12,6,수
260,2011-01-12 07:00:00,봄,공휴일 아님,근무일,좋음,5.74,7.575,69,8.9981,0,54,54,2011,1,12,7,수
261,2011-01-12 08:00:00,봄,공휴일 아님,근무일,좋음,6.56,8.335,59,11.0014,3,125,128,2011,1,12,8,수
262,2011-01-12 09:00:00,봄,공휴일 아님,근무일,좋음,6.56,6.82,59,22.0028,3,78,81,2011,1,12,9,수
263,2011-01-12 10:00:00,봄,공휴일 아님,근무일,좋음,7.38,9.09,55,15.0013,0,39,39,2011,1,12,10,수
264,2011-01-12 11:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,51,26.0027,3,32,35,2011,1,12,11,수
265,2011-01-12 12:00:00,봄,공휴일 아님,근무일,좋음,8.2,7.575,47,39.0007,3,52,55,2011,1,12,12,수
266,2011-01-12 13:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.85,44,23.9994,0,49,49,2011,1,12,13,수
267,2011-01-12 14:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,47,22.0028,0,44,44,2011,1,12,14,수
268,2011-01-12 15:00:00,봄,공휴일 아님,근무일,좋음,8.2,8.335,47,27.9993,1,48,49,2011,1,12,15,수
269,2011-01-12 16:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.85,44,22.0028,5,63,68,2011,1,12,16,수
270,2011-01-12 17:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,47,23.9994,0,139,139,2011,1,12,17,수
271,2011-01-12 18:00:00,봄,공휴일 아님,근무일,좋음,8.2,7.575,47,35.0008,2,135,137,2011,1,12,18,수
272,2011-01-12 19:00:00,봄,공휴일 아님,근무일,좋음,7.38,7.575,47,27.9993,1,82,83,2011,1,12,19,수
273,2011-01-12 20:00:00,봄,공휴일 아님,근무일,좋음,6.56,6.82,50,22.0028,2,54,56,2011,1,12,20,수
274,2011-01-12 21:00:00,봄,공휴일 아님,근무일,좋음,6.56,6.82,55,22.0028,0,57,57,2011,1,12,21,수
275,2011-01-12 22:00:00,봄,공휴일 아님,근무일,좋음,6.56,6.06,55,30.0026,1,32,33,2011,1,12,22,수
276,2011-01-12 23:00:00,봄,공휴일 아님,근무일,좋음,5.74,5.305,59,27.9993,1,19,20,2011,1,12,23,수
277,2011-01-13 00:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,59,19.0012,1,6,7,2011,1,13,0,목
278,2011-01-13 01:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,50,19.0012,0,2,2,2011,1,13,1,목
279,2011-01-13 02:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,50,23.9994,0,2,2,2011,1,13,2,목
280,2011-01-13 03:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,50,22.0028,0,3,3,2011,1,13,3,목
281,2011-01-13 04:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,50,16.9979,0,4,4,2011,1,13,4,목
282,2011-01-13 05:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,50,19.9995,0,3,3,2011,1,13,5,목
283,2011-01-13 06:00:00,봄,공휴일 아님,근무일,좋음,4.92,7.575,54,8.9981,0,28,28,2011,1,13,6,목
284,2011-01-13 07:00:00,봄,공휴일 아님,근무일,좋음,4.92,7.575,54,8.9981,0,72,72,2011,1,13,7,목
285,2011-01-13 08:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.82,50,12.998,5,197,202,2011,1,13,8,목
286,2011-01-13 09:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,50,22.0028,2,137,139,2011,1,13,9,목
287,2011-01-13 10:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,6.82,50,23.9994,2,36,38,2011,1,13,10,목
288,2011-01-13 11:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,8.335,44,30.0026,4,33,37,2011,1,13,11,목
289,2011-01-13 12:00:00,봄,공휴일 아님,근무일,좋음,8.2,8.335,44,27.9993,3,49,52,2011,1,13,12,목
290,2011-01-13 13:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.85,41,30.0026,2,81,83,2011,1,13,13,목
291,2011-01-13 14:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.85,41,26.0027,3,39,42,2011,1,13,14,목
292,2011-01-13 15:00:00,봄,공휴일 아님,근무일,좋음,9.84,10.605,38,19.9995,5,55,60,2011,1,13,15,목
293,2011-01-13 16:00:00,봄,공휴일 아님,근무일,좋음,9.84,10.605,38,23.9994,2,76,78,2011,1,13,16,목
294,2011-01-13 17:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,40,19.0012,4,158,162,2011,1,13,17,목
295,2011-01-13 18:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,40,22.0028,3,141,144,2011,1,13,18,목
296,2011-01-13 19:00:00,봄,공휴일 아님,근무일,좋음,6.56,7.575,47,16.9979,1,98,99,2011,1,13,19,목
297,2011-01-13 20:00:00,봄,공휴일 아님,근무일,좋음,6.56,7.575,47,15.0013,0,64,64,2011,1,13,20,목
298,2011-01-13 21:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,46,19.9995,0,40,40,2011,1,13,21,목
299,2011-01-13 22:00:00,봄,공휴일 아님,근무일,좋음,5.74,6.06,46,22.0028,0,30,30,2011,1,13,22,목
300,2011-01-13 23:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.82,50,12.998,1,14,15,2011,1,13,23,목
301,2011-01-14 00:00:00,봄,공휴일 아님,근무일,좋음,4.92,6.82,50,12.998,0,14,14,2011,1,14,0,금
302,2011-01-14 01:00:00,봄,공휴일 아님,근무일,좋음,4.1,6.06,54,11.0014,0,5,5,2011,1,14,1,금
303,2011-01-14 02:00:00,봄,공휴일 아님,근무일,좋음,4.1,6.06,54,8.9981,0,1,1,2011,1,14,2,금
304,2011-01-14 03:00:00,봄,공휴일 아님,근무일,좋음,4.1,6.82,54,7.0015,0,1,1,2011,1,14,3,금
305,2011-01-14 05:00:00,봄,공휴일 아님,근무일,좋음,4.1,6.82,54,6.0032,0,8,8,2011,1,14,5,금
306,2011-01-14 06:00:00,봄,공휴일 아님,근무일,좋음,4.1,9.09,54,0.0,0,17,17,2011,1,14,6,금
307,2011-01-14 07:00:00,봄,공휴일 아님,근무일,좋음,4.1,6.06,74,11.0014,0,70,70,2011,1,14,7,금
308,2011-01-14 08:00:00,봄,공휴일 아님,근무일,좋음,4.92,8.335,68,0.0,2,156,158,2011,1,14,8,금
309,2011-01-14 09:00:00,봄,공휴일 아님,근무일,좋음,5.74,7.575,69,8.9981,0,117,117,2011,1,14,9,금
310,2011-01-14 10:00:00,봄,공휴일 아님,근무일,좋음,7.38,9.09,55,12.998,4,40,44,2011,1,14,10,금
311,2011-01-14 11:00:00,봄,공휴일 아님,근무일,좋음,7.38,8.335,51,19.0012,6,47,53,2011,1,14,11,금
312,2011-01-14 12:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.85,44,16.9979,2,59,61,2011,1,14,12,금
313,2011-01-14 13:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.85,37,26.0027,4,73,77,2011,1,14,13,금
314,2011-01-14 14:00:00,봄,공휴일 아님,근무일,좋음,9.02,10.605,41,19.0012,5,59,64,2011,1,14,14,금
315,2011-01-14 15:00:00,봄,공휴일 아님,근무일,좋음,9.84,12.12,38,11.0014,9,59,68,2011,1,14,15,금
316,2011-01-14 16:00:00,봄,공휴일 아님,근무일,좋음,9.02,12.12,41,7.0015,3,87,90,2011,1,14,16,금
317,2011-01-14 17:00:00,봄,공휴일 아님,근무일,좋음,9.02,11.365,41,11.0014,4,155,159,2011,1,14,17,금
318,2011-01-14 18:00:00,봄,공휴일 아님,근무일,좋음,8.2,12.88,47,0.0,5,134,139,2011,1,14,18,금
319,2011-01-14 19:00:00,봄,공휴일 아님,근무일,좋음,6.56,9.85,59,6.0032,3,89,92,2011,1,14,19,금
320,2011-01-14 20:00:00,봄,공휴일 아님,근무일,좋음,7.38,12.12,59,0.0,0,68,68,2011,1,14,20,금
321,2011-01-14 21:00:00,봄,공휴일 아님,근무일,좋음,6.56,11.365,69,0.0,4,48,52,2011,1,14,21,금
322,2011-01-14 22:00:00,봄,공휴일 아님,근무일,약간 흐림,6.56,11.365,69,0.0,2,34,36,2011,1,14,22,금
323,2011-01-14 23:00:00,봄,공휴일 아님,근무일,약간 흐림,7.38,12.12,55,0.0,1,26,27,2011,1,14,23,금
324,2011-01-15 00:00:00,봄,공휴일 아님,근무일 아님,좋음,7.38,12.12,55,0.0,3,25,28,2011,1,15,0,토
325,2011-01-15 01:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,6.56,9.85,59,6.0032,2,18,20,2011,1,15,1,토
326,2011-01-15 02:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,6.56,9.85,59,6.0032,0,12,12,2011,1,15,2,토
327,2011-01-15 03:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,6.56,11.365,59,0.0,1,7,8,2011,1,15,3,토
328,2011-01-15 04:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,6.56,11.365,59,0.0,0,5,5,2011,1,15,4,토
329,2011-01-15 05:00:00,봄,공휴일 아님,근무일 아님,좋음,6.56,11.365,59,0.0,0,1,1,2011,1,15,5,토
330,2011-01-15 06:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,8.335,63,7.0015,1,2,3,2011,1,15,6,토
331,2011-01-15 07:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,10.605,63,0.0,1,9,10,2011,1,15,7,토
332,2011-01-15 08:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,7.575,63,8.9981,1,22,23,2011,1,15,8,토
333,2011-01-15 09:00:00,봄,공휴일 아님,근무일 아님,좋음,6.56,9.09,64,8.9981,2,31,33,2011,1,15,9,토
334,2011-01-15 10:00:00,봄,공휴일 아님,근무일 아님,좋음,7.38,9.85,59,11.0014,2,57,59,2011,1,15,10,토
335,2011-01-15 11:00:00,봄,공휴일 아님,근무일 아님,좋음,8.2,9.85,55,15.0013,18,54,72,2011,1,15,11,토
336,2011-01-15 12:00:00,봄,공휴일 아님,근무일 아님,좋음,9.84,11.365,48,15.0013,15,74,89,2011,1,15,12,토
337,2011-01-15 13:00:00,봄,공휴일 아님,근무일 아님,좋음,11.48,12.88,38,19.9995,21,80,101,2011,1,15,13,토
338,2011-01-15 14:00:00,봄,공휴일 아님,근무일 아님,좋음,12.3,14.395,39,19.0012,26,92,118,2011,1,15,14,토
339,2011-01-15 15:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,13.12,15.91,36,12.998,21,108,129,2011,1,15,15,토
340,2011-01-15 16:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,13.94,16.665,34,12.998,33,95,128,2011,1,15,16,토
341,2011-01-15 17:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,13.12,15.15,36,19.0012,29,54,83,2011,1,15,17,토
342,2011-01-15 18:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,12.3,14.395,45,16.9979,15,69,84,2011,1,15,18,토
343,2011-01-15 19:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,13.12,15.15,39,16.9979,14,60,74,2011,1,15,19,토
344,2011-01-15 20:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,13.12,15.15,39,16.9979,6,35,41,2011,1,15,20,토
345,2011-01-15 21:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,13.12,15.15,39,15.0013,6,51,57,2011,1,15,21,토
346,2011-01-15 22:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,12.3,15.91,42,7.0015,0,26,26,2011,1,15,22,토
347,2011-01-15 23:00:00,봄,공휴일 아님,근무일 아님,좋음,12.3,14.395,45,19.0012,5,39,44,2011,1,15,23,토
348,2011-01-16 00:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,15.15,56,0.0,6,33,39,2011,1,16,0,일
349,2011-01-16 01:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,13.635,56,8.9981,4,19,23,2011,1,16,1,일
350,2011-01-16 02:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,14.395,56,6.0032,3,13,16,2011,1,16,2,일
351,2011-01-16 03:00:00,봄,공휴일 아님,근무일 아님,좋음,9.02,13.635,69,0.0,9,6,15,2011,1,16,3,일
352,2011-01-16 04:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,12.88,56,11.0014,0,1,1,2011,1,16,4,일
353,2011-01-16 05:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,10.66,12.88,56,11.0014,1,1,2,2011,1,16,5,일
354,2011-01-16 06:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,10.66,12.88,56,11.0014,0,1,1,2011,1,16,6,일
355,2011-01-16 07:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,9.84,10.605,56,19.9995,0,3,3,2011,1,16,7,일
356,2011-01-16 08:00:00,봄,공휴일 아님,근무일 아님,좋음,9.02,10.605,55,19.0012,0,18,18,2011,1,16,8,일
357,2011-01-16 09:00:00,봄,공휴일 아님,근무일 아님,좋음,9.02,10.605,51,16.9979,3,29,32,2011,1,16,9,일
358,2011-01-16 10:00:00,봄,공휴일 아님,근무일 아님,좋음,9.02,10.605,51,19.0012,8,71,79,2011,1,16,10,일
359,2011-01-16 11:00:00,봄,공휴일 아님,근무일 아님,좋음,9.84,11.365,44,16.9979,23,70,93,2011,1,16,11,일
360,2011-01-16 12:00:00,봄,공휴일 아님,근무일 아님,좋음,9.84,10.605,41,19.0012,29,75,104,2011,1,16,12,일
361,2011-01-16 13:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,11.365,35,19.9995,23,95,118,2011,1,16,13,일
362,2011-01-16 14:00:00,봄,공휴일 아님,근무일 아님,좋음,11.48,13.635,36,16.9979,22,69,91,2011,1,16,14,일
363,2011-01-16 15:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,12.12,38,16.9979,35,78,113,2011,1,16,15,일
364,2011-01-16 16:00:00,봄,공휴일 아님,근무일 아님,좋음,9.84,11.365,38,15.0013,22,77,99,2011,1,16,16,일
365,2011-01-16 17:00:00,봄,공휴일 아님,근무일 아님,좋음,9.02,10.605,37,16.9979,23,82,105,2011,1,16,17,일
366,2011-01-16 18:00:00,봄,공휴일 아님,근무일 아님,좋음,8.2,10.605,40,11.0014,11,56,67,2011,1,16,18,일
367,2011-01-16 19:00:00,봄,공휴일 아님,근무일 아님,좋음,7.38,9.85,47,8.9981,14,47,61,2011,1,16,19,일
368,2011-01-16 20:00:00,봄,공휴일 아님,근무일 아님,좋음,7.38,9.85,47,11.0014,7,50,57,2011,1,16,20,일
369,2011-01-16 21:00:00,봄,공휴일 아님,근무일 아님,좋음,7.38,9.85,51,11.0014,6,22,28,2011,1,16,21,일
370,2011-01-16 22:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,8.2,10.605,49,8.9981,2,19,21,2011,1,16,22,일
371,2011-01-16 23:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,8.2,11.365,40,7.0015,0,18,18,2011,1,16,23,일
372,2011-01-17 00:00:00,봄,공휴일,근무일 아님,약간 흐림,8.2,9.85,47,15.0013,1,16,17,2011,1,17,0,월
373,2011-01-17 01:00:00,봄,공휴일,근무일 아님,약간 흐림,8.2,9.85,44,12.998,1,15,16,2011,1,17,1,월
374,2011-01-17 02:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,8.335,43,16.9979,0,8,8,2011,1,17,2,월
375,2011-01-17 03:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,9.09,43,12.998,0,2,2,2011,1,17,3,월
376,2011-01-17 04:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,9.85,43,8.9981,1,2,3,2011,1,17,4,월
377,2011-01-17 05:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,9.85,43,11.0014,0,1,1,2011,1,17,5,월
378,2011-01-17 06:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,9.09,43,12.998,0,5,5,2011,1,17,6,월
379,2011-01-17 07:00:00,봄,공휴일,근무일 아님,약간 흐림,6.56,9.09,50,8.9981,4,9,13,2011,1,17,7,월
380,2011-01-17 08:00:00,봄,공휴일,근무일 아님,약간 흐림,6.56,7.575,47,15.0013,3,30,33,2011,1,17,8,월
381,2011-01-17 09:00:00,봄,공휴일,근무일 아님,약간 흐림,6.56,7.575,47,15.0013,8,39,47,2011,1,17,9,월
382,2011-01-17 10:00:00,봄,공휴일,근무일 아님,약간 흐림,6.56,7.575,50,16.9979,7,50,57,2011,1,17,10,월
383,2011-01-17 11:00:00,봄,공휴일,근무일 아님,약간 흐림,6.56,7.575,55,12.998,9,55,64,2011,1,17,11,월
384,2011-01-17 12:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,9.85,47,8.9981,10,70,80,2011,1,17,12,월
385,2011-01-17 13:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,9.85,47,8.9981,13,80,93,2011,1,17,13,월
386,2011-01-17 14:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,10.605,43,7.0015,12,74,86,2011,1,17,14,월
387,2011-01-17 15:00:00,봄,공휴일,근무일 아님,약간 흐림,8.2,10.605,47,11.0014,21,72,93,2011,1,17,15,월
388,2011-01-17 16:00:00,봄,공휴일,근무일 아님,약간 흐림,8.2,10.605,47,11.0014,6,76,82,2011,1,17,16,월
389,2011-01-17 17:00:00,봄,공휴일,근무일 아님,좋음,8.2,9.85,51,12.998,4,67,71,2011,1,17,17,월
390,2011-01-17 18:00:00,봄,공휴일,근무일 아님,약간 흐림,7.38,8.335,55,16.9979,7,85,92,2011,1,17,18,월
391,2011-01-17 19:00:00,봄,공휴일,근무일 아님,흐림,7.38,9.09,59,12.998,2,58,60,2011,1,17,19,월
392,2011-01-17 20:00:00,봄,공휴일,근무일 아님,흐림,6.56,7.575,80,12.998,4,29,33,2011,1,17,20,월
393,2011-01-17 21:00:00,봄,공휴일,근무일 아님,흐림,6.56,7.575,80,12.998,3,24,27,2011,1,17,21,월
394,2011-01-17 22:00:00,봄,공휴일,근무일 아님,흐림,5.74,6.06,93,16.9979,0,13,13,2011,1,17,22,월
395,2011-01-17 23:00:00,봄,공휴일,근무일 아님,흐림,6.56,6.82,86,19.0012,1,3,4,2011,1,17,23,월
396,2011-01-18 12:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.09,86,22.0028,0,3,3,2011,1,18,12,화
397,2011-01-18 13:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.85,86,15.0013,0,22,22,2011,1,18,13,화
398,2011-01-18 14:00:00,봄,공휴일 아님,근무일,약간 흐림,9.02,11.365,80,11.0014,2,26,28,2011,1,18,14,화
399,2011-01-18 15:00:00,봄,공휴일 아님,근무일,약간 흐림,9.02,11.365,87,11.0014,3,32,35,2011,1,18,15,화
400,2011-01-18 16:00:00,봄,공휴일 아님,근무일,약간 흐림,9.02,11.365,87,12.998,0,61,61,2011,1,18,16,화
401,2011-01-18 17:00:00,봄,공휴일 아님,근무일,약간 흐림,9.02,11.365,82,12.998,1,124,125,2011,1,18,17,화
402,2011-01-18 18:00:00,봄,공휴일 아님,근무일,약간 흐림,9.02,11.365,80,11.0014,1,132,133,2011,1,18,18,화
